trade_id,ticker,count,created_time,yes_price,no_price,taker_side,market_ticker,maker_fees,fees,total_fees
36b41936-a3ce-45cd-a7f8-47794a2065f6,KXUCLROUND-25BARBVB-BVB,200,2025-04-08T20:38:02.546209Z,19,81,yes,KXUCLROUND-25BARBVB-BVB,0.5,4.309200000000001,4.809200000000001
04a6ad32-aff5-4644-adb5-14951f47ce7d,KXUCLROUND-25BARBVB-BVB,4,2025-04-08T20:38:02.546209Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.01,0.08265600000000001,0.092656
02196f90-281a-424a-8780-9bed6e4bad72,KXUCLROUND-25BARBVB-BVB,83,2025-04-08T20:35:43.323236Z,17,83,yes,KXUCLROUND-25BARBVB-BVB,0.20750000000000002,1.639582,1.8470820000000001
7524966b-097a-4e98-a67e-cfa428259cb1,KXUCLROUND-25BARBVB-BVB,105,2025-04-08T20:31:22.800882Z,17,83,no,KXUCLROUND-25BARBVB-BVB,0.2625,2.0741700000000005,2.3366700000000007
40f88bc4-06d0-47e7-a1d7-4cb0bdaf6724,KXUCLROUND-25BARBVB-BVB,10,2025-04-08T20:26:33.722105Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.20664000000000005,0.23164000000000004
8c3796d0-2f4a-4853-acce-fbc99bfdfda3,KXUCLROUND-25BARBVB-BVB,362,2025-04-08T20:18:56.252581Z,17,83,no,KXUCLROUND-25BARBVB-BVB,0.905,7.150948000000001,8.055948
b882f50c-1d7a-4f9f-afce-82eec1a3e4e5,KXUCLROUND-25BARBVB-BVB,7,2025-04-08T20:06:06.256528Z,20,80,yes,KXUCLROUND-25BARBVB-BVB,0.0175,0.15680000000000002,0.1743
988497c6-f857-4ba7-8e48-fc91671d2077,KXUCLROUND-25BARBVB-BVB,2,2025-04-08T20:06:06.256528Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.005,0.041328000000000004,0.046328
f609fe66-45b8-443e-a301-617f57aa5f7b,KXUCLROUND-25BARBVB-BVB,12,2025-04-08T20:03:01.636599Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.03,0.24796800000000005,0.27796800000000005
74833abf-b947-4233-b26b-805b0c3d67a0,KXUCLROUND-25BARBVB-BVB,5,2025-04-08T20:02:32.784296Z,18,82,no,KXUCLROUND-25BARBVB-BVB,0.0125,0.10332000000000002,0.11582000000000002
d1f5f5aa-8d21-465a-aecf-8ec1b1ede6c3,KXUCLROUND-25BARBVB-BVB,13,2025-04-08T19:27:39.206713Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.0325,0.26863200000000004,0.30113200000000007
588db229-aa8e-4da0-a1b5-72c72183ec19,KXUCLROUND-25BARBVB-BVB,13,2025-04-08T19:27:39.206713Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.0325,0.26863200000000004,0.30113200000000007
4023625a-1cbf-4298-83c6-b136a42f31ed,KXUCLROUND-25BARBVB-BVB,20,2025-04-08T19:27:39.206713Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.05,0.4132800000000001,0.4632800000000001
1e00595e-ecb0-4731-a0e2-7646959e2639,KXUCLROUND-25BARBVB-BVB,29,2025-04-08T19:27:39.206713Z,20,80,yes,KXUCLROUND-25BARBVB-BVB,0.0725,0.6496000000000001,0.7221000000000001
33878b26-cfea-4a21-b5bd-3e6b02fcb4ab,KXUCLROUND-25BARBVB-BVB,13,2025-04-08T18:40:52.948863Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.0325,0.26863200000000004,0.30113200000000007
e25a8b88-a827-4775-bc24-65e7abac20b1,KXUCLROUND-25BARBVB-BVB,20,2025-04-08T18:26:36.255849Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.05,0.4132800000000001,0.4632800000000001
7d816cc7-4a92-457c-8e6a-8d05b5aabb0b,KXUCLROUND-25BARBVB-BVB,5,2025-04-08T17:16:51.773116Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.0125,0.10332000000000002,0.11582000000000002
a6e182cc-bedb-4839-8d30-0dbf11508182,KXUCLROUND-25BARBVB-BVB,52,2025-04-08T16:07:02.575288Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.13,1.0745280000000001,1.2045280000000003
0fea5470-e454-4183-be89-1b2ae5cca358,KXUCLROUND-25BARBVB-BVB,14,2025-04-08T15:34:06.334123Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.035,0.28929600000000005,0.32429600000000003
04d11a44-1e00-4ef7-a418-f717b941c59d,KXUCLROUND-25BARBVB-BVB,184,2025-04-08T12:49:49.28894Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.46,3.802176000000001,4.262176000000001
e5479184-318f-4327-a7df-c44dfb2a71b1,KXUCLROUND-25BARBVB-BVB,16,2025-04-08T12:47:28.694024Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.04,0.33062400000000003,0.370624
a5db2424-3eb5-40fa-990e-2fe6651f98fa,KXUCLROUND-25BARBVB-BVB,16,2025-04-08T12:47:23.565758Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.04,0.33062400000000003,0.370624
81015e6d-466b-4839-8e0b-e973e33e147f,KXUCLROUND-25BARBVB-BVB,16,2025-04-08T12:47:15.803953Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.04,0.33062400000000003,0.370624
131544c1-cc47-499b-90d5-3ec0f7e3b3eb,KXUCLROUND-25BARBVB-BVB,121,2025-04-08T12:25:34.385387Z,17,83,no,KXUCLROUND-25BARBVB-BVB,0.3025,2.3902340000000004,2.6927340000000006
e113dfdd-954a-4c6a-b7d1-348c38b421f4,KXUCLROUND-25BARBVB-BVB,52,2025-04-08T03:41:31.091889Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.13,1.0745280000000001,1.2045280000000003
7d6af1a6-cac3-491f-982a-b7a91eaca179,KXUCLROUND-25BARBVB-BVB,49,2025-04-08T00:26:14.393723Z,19,81,yes,KXUCLROUND-25BARBVB-BVB,0.1225,1.055754,1.1782540000000001
790289f7-d50f-4279-8b0a-92a37574bd64,KXUCLROUND-25BARBVB-BVB,4,2025-04-07T20:59:29.847476Z,18,82,yes,KXUCLROUND-25BARBVB-BVB,0.01,0.08265600000000001,0.092656
7475973f-ad3f-4632-995c-6f4224c7f81d,KXUCLROUND-25BARBVB-BVB,14,2025-04-07T17:04:55.549054Z,19,81,yes,KXUCLROUND-25BARBVB-BVB,0.035,0.3016440000000001,0.33664400000000005
244f73a2-a382-4187-9314-a949093d60dd,KXUCLROUND-25BARBVB-BVB,10,2025-04-07T12:00:22.313643Z,18,82,no,KXUCLROUND-25BARBVB-BVB,0.025,0.20664000000000005,0.23164000000000004
30207ee9-ad6f-4fd9-b1c7-fb1d47a2e93f,KXUCLROUND-25BARBVB-BVB,10,2025-04-07T12:00:15.982413Z,18,82,no,KXUCLROUND-25BARBVB-BVB,0.025,0.20664000000000005,0.23164000000000004
e89a4fe8-e492-44a1-a390-8769cefb3eaf,KXUCLROUND-25BARBVB-BVB,10,2025-04-07T12:00:09.815892Z,18,82,no,KXUCLROUND-25BARBVB-BVB,0.025,0.20664000000000005,0.23164000000000004
d8fed9e6-7d7e-4cf7-b8fb-1efa506381fb,KXUCLROUND-25BARBVB-BVB,30,2025-04-07T03:34:09.038702Z,19,81,yes,KXUCLROUND-25BARBVB-BVB,0.075,0.6463800000000001,0.72138
df2093cf-3d8b-409b-b012-fef5b6f8a843,KXUCLROUND-25BARBVB-BVB,4,2025-04-06T23:31:19.609587Z,18,82,no,KXUCLROUND-25BARBVB-BVB,0.01,0.08265600000000001,0.092656
987f9b56-9526-4220-b0f3-77f3c56f0b3b,KXUCLROUND-25BARBVB-BVB,13,2025-04-06T17:57:13.367422Z,19,81,yes,KXUCLROUND-25BARBVB-BVB,0.0325,0.28009800000000007,0.31259800000000004
31ea849f-a3b2-4397-bda5-aadd4eb955a8,KXUCLROUND-25BARBVB-BVB,6,2025-04-06T17:24:29.121872Z,19,81,yes,KXUCLROUND-25BARBVB-BVB,0.015,0.129276,0.14427600000000002
00a8a3b0-8282-4767-ac80-ff144f648831,KXUCLROUND-25BARBVB-BVB,243,2025-04-06T15:48:35.503548Z,18,82,no,KXUCLROUND-25BARBVB-BVB,0.6075,5.021352,5.628852
7486e21d-d827-4b2e-8962-6bb500a083cf,KXUCLROUND-25BARBVB-BVB,47,2025-04-06T14:20:32.105237Z,20,80,yes,KXUCLROUND-25BARBVB-BVB,0.11750000000000001,1.0528,1.1703
22888c9b-c08b-4fb6-bcbc-1ed0e6b872e4,KXUCLROUND-25BARBVB-BVB,4,2025-04-06T01:50:28.690505Z,19,81,yes,KXUCLROUND-25BARBVB-BVB,0.01,0.08618400000000001,0.096184
52288894-1b10-4ed0-abcc-9f2a6258ad03,KXUCLROUND-25BARBVB-BVB,9,2025-04-05T17:35:59.789464Z,20,80,yes,KXUCLROUND-25BARBVB-BVB,0.0225,0.2016,0.2241
8f194a23-b7b6-43dd-8a37-4ec625abc231,KXUCLROUND-25BARBVB-BVB,9,2025-04-05T17:25:47.629297Z,20,80,yes,KXUCLROUND-25BARBVB-BVB,0.0225,0.2016,0.2241
edd0cfd7-61c7-412c-864e-b96b0fb28691,KXUCLROUND-25BARBVB-BVB,46,2025-04-04T21:53:46.654741Z,20,80,yes,KXUCLROUND-25BARBVB-BVB,0.115,1.0304000000000002,1.1454000000000002
b4010d32-7cde-41c9-8f1d-7ae9da4111ce,KXUCLROUND-25BARBVB-BVB,10,2025-04-04T19:35:54.966413Z,21,79,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.23226000000000002,0.25726000000000004
5081d146-33a6-4251-9010-5552ee1d9de0,KXUCLROUND-25BARBVB-BVB,90,2025-04-04T19:35:54.966413Z,22,78,yes,KXUCLROUND-25BARBVB-BVB,0.225,2.1621600000000005,2.3871600000000006
bc665daa-0d24-4167-8dfa-a2c7167a1b21,KXUCLROUND-25BARBVB-BVB,10,2025-03-31T22:39:55.62582Z,20,80,no,KXUCLROUND-25BARBVB-BVB,0.025,0.22400000000000003,0.24900000000000003
76e613b3-f145-439f-9555-131d6da14ab3,KXUCLROUND-25BARBVB-BVB,63,2025-03-31T22:39:55.62582Z,19,81,no,KXUCLROUND-25BARBVB-BVB,0.1575,1.357398,1.514898
45d89973-065c-4190-8009-8323e2df18ac,KXUCLROUND-25BARBVB-BVB,4,2025-03-31T22:39:55.62582Z,19,81,no,KXUCLROUND-25BARBVB-BVB,0.01,0.08618400000000001,0.096184
4fab4773-8dbe-46af-b39c-e6fd41b851d9,KXUCLROUND-25BARBVB-BVB,3,2025-03-31T18:30:16.555632Z,22,78,yes,KXUCLROUND-25BARBVB-BVB,0.0075,0.072072,0.079572
9f4a5680-f4ef-49cd-8ea1-5c31622df4d3,KXUCLROUND-25BARBVB-BVB,1,2025-03-31T17:54:49.665779Z,21,79,no,KXUCLROUND-25BARBVB-BVB,0.0025,0.023226,0.025726
6334741e-5f5f-4dd7-af22-8e5b958fb76f,KXUCLROUND-25BARBVB-BVB,1,2025-03-31T17:54:44.455539Z,21,79,no,KXUCLROUND-25BARBVB-BVB,0.0025,0.023226,0.025726
b0566549-551e-46b9-8c09-34a654394ebb,KXUCLROUND-25BARBVB-BVB,3,2025-03-31T17:54:38.935194Z,21,79,no,KXUCLROUND-25BARBVB-BVB,0.0075,0.06967800000000002,0.07717800000000002
760a726f-07e0-491b-8d8d-ef6e75c59cb2,KXUCLROUND-25BARBVB-BVB,5,2025-03-31T17:54:33.67526Z,21,79,no,KXUCLROUND-25BARBVB-BVB,0.0125,0.11613000000000001,0.12863000000000002
a6b98ba2-5d44-468d-b201-e94783c0190d,KXUCLROUND-25BARBVB-BVB,1,2025-03-31T12:15:01.987721Z,21,79,no,KXUCLROUND-25BARBVB-BVB,0.0025,0.023226,0.025726
084536a6-36ad-4245-b134-bfb1e03db4a9,KXUCLROUND-25BARBVB-BVB,2,2025-03-31T12:14:56.676928Z,21,79,no,KXUCLROUND-25BARBVB-BVB,0.005,0.046452,0.051452
6078f385-674d-447f-ac68-208a621308ae,KXUCLROUND-25BARBVB-BVB,3,2025-03-31T12:14:51.430017Z,21,79,no,KXUCLROUND-25BARBVB-BVB,0.0075,0.06967800000000002,0.07717800000000002
894dfeb2-0375-40eb-ac43-9c81bccb720f,KXUCLROUND-25BARBVB-BVB,6,2025-03-31T12:14:46.277823Z,21,79,yes,KXUCLROUND-25BARBVB-BVB,0.015,0.13935600000000004,0.15435600000000005
918dec3b-4e47-430c-ac5a-9283d58ac4ae,KXUCLROUND-25BARBVB-BVB,2,2025-03-30T05:25:11.299867Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.005,0.04958800000000001,0.054588000000000005
1c70d7c1-9384-4332-83d7-5009bebe00c5,KXUCLROUND-25BARBVB-BVB,2,2025-03-30T05:25:11.299867Z,21,79,yes,KXUCLROUND-25BARBVB-BVB,0.005,0.046452,0.051452
e9ce3d52-b30e-4501-ac74-41a2f0ff277f,KXUCLROUND-25BARBVB-BVB,1,2025-03-29T21:27:59.360167Z,21,79,yes,KXUCLROUND-25BARBVB-BVB,0.0025,0.023226,0.025726
e4617186-df90-4d32-802e-283360b91bcc,KXUCLROUND-25BARBVB-BVB,1,2025-03-29T21:27:59.360167Z,21,79,yes,KXUCLROUND-25BARBVB-BVB,0.0025,0.023226,0.025726
9e73fc0e-8759-47ba-8fcc-6a2bb6835b7d,KXUCLROUND-25BARBVB-BVB,25,2025-03-29T21:27:59.360167Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.0625,0.6198500000000001,0.6823500000000001
1d8ca902-7c57-4160-bc45-21e1f2a73dc6,KXUCLROUND-25BARBVB-BVB,2,2025-03-29T21:27:59.360167Z,21,79,yes,KXUCLROUND-25BARBVB-BVB,0.005,0.046452,0.051452
8cb8664d-55b7-4311-b5d4-1fd6a838afd9,KXUCLROUND-25BARBVB-BVB,4,2025-03-29T12:05:50.792978Z,21,79,yes,KXUCLROUND-25BARBVB-BVB,0.01,0.092904,0.102904
46df9955-2d1c-429f-b83e-d128e1d87253,KXUCLROUND-25BARBVB-BVB,135,2025-03-26T00:04:06.989031Z,21,79,yes,KXUCLROUND-25BARBVB-BVB,0.3375,3.135510000000001,3.473010000000001
c72a65ac-b9c3-4307-b1da-0f7633ec384d,KXUCLROUND-25BARBVB-BVB,20,2025-03-23T06:37:28.172405Z,22,78,yes,KXUCLROUND-25BARBVB-BVB,0.05,0.4804800000000001,0.5304800000000001
9e54229e-5199-4ea7-a3c8-908bb43dbc36,KXUCLROUND-25BARBVB-BVB,4,2025-03-22T06:53:37.877059Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.01,0.09917600000000001,0.10917600000000001
af4857a7-ba2e-497e-a2fe-4946cdb25d45,KXUCLROUND-25BARBVB-BVB,10,2025-03-21T15:11:34.370219Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.24794000000000005,0.27294000000000007
79db43d1-cefe-45e0-bb7a-5fd242536fd0,KXUCLROUND-25BARBVB-BVB,394,2025-03-21T00:31:41.193553Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.985,9.768836000000002,10.753836000000002
355fef9b-1c03-4eee-989e-8613e31c7c64,KXUCLROUND-25BARBVB-BVB,18,2025-03-21T00:31:41.193553Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.045,0.446292,0.491292
bd8e051c-c56e-47ca-a6c7-f64482eb8124,KXUCLROUND-25BARBVB-BVB,2,2025-03-19T16:34:44.19051Z,19,81,no,KXUCLROUND-25BARBVB-BVB,0.005,0.043092000000000005,0.048092
63c86dd2-64df-430f-aaac-2695b001aea4,KXUCLROUND-25BARBVB-BVB,6,2025-03-18T22:27:20.599159Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.015,0.148764,0.16376400000000002
15394f32-1780-4abc-b72d-1b754b578bc6,KXUCLROUND-25BARBVB-BVB,20,2025-03-18T13:00:07.889193Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.05,0.4958800000000001,0.5458800000000001
81e7778a-5af3-4c32-ac1e-27685f4ac8b2,KXUCLROUND-25BARBVB-BVB,4,2025-03-17T23:36:30.676816Z,22,78,yes,KXUCLROUND-25BARBVB-BVB,0.01,0.09609600000000001,0.10609600000000001
39f03cef-826e-4dcd-8e24-6c4839e82131,KXUCLROUND-25BARBVB-BVB,43,2025-03-17T20:49:50.925077Z,22,78,yes,KXUCLROUND-25BARBVB-BVB,0.1075,1.033032,1.1405319999999999
61953a3b-bd09-492d-84c2-743346ee440a,KXUCLROUND-25BARBVB-BVB,107,2025-03-17T19:06:07.007356Z,22,78,yes,KXUCLROUND-25BARBVB-BVB,0.2675,2.5705680000000006,2.8380680000000007
bf288fd9-46ea-4d32-8d0d-7dcc06d2712f,KXUCLROUND-25BARBVB-BVB,12,2025-03-17T18:32:13.15564Z,22,78,yes,KXUCLROUND-25BARBVB-BVB,0.03,0.288288,0.318288
da838847-1bcb-4175-b2f9-395b2b7a761a,KXUCLROUND-25BARBVB-BVB,10,2025-03-17T18:18:21.652489Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.24794000000000005,0.27294000000000007
9d978235-8f04-4858-99a4-2992b93f070f,KXUCLROUND-25BARBVB-BVB,10,2025-03-17T18:18:21.449917Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.24794000000000005,0.27294000000000007
f57944a0-60be-438d-b5e5-07eddb300956,KXUCLROUND-25BARBVB-BVB,10,2025-03-17T18:18:21.251868Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.24794000000000005,0.27294000000000007
97a7d7d4-133f-4fd6-9b5e-1f09ced47749,KXUCLROUND-25BARBVB-BVB,10,2025-03-17T18:18:21.032965Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.24794000000000005,0.27294000000000007
938513e2-098e-485a-bbb9-0c6c103a3d40,KXUCLROUND-25BARBVB-BVB,10,2025-03-17T18:18:15.085292Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.24794000000000005,0.27294000000000007
83c632a5-209f-42bd-bacd-646d582f6043,KXUCLROUND-25BARBVB-BVB,10,2025-03-17T18:18:02.353184Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.24794000000000005,0.27294000000000007
4af61608-31d0-4420-bb02-a6208180f599,KXUCLROUND-25BARBVB-BVB,10,2025-03-17T18:17:56.634073Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.025,0.24794000000000005,0.27294000000000007
9981bd8a-de63-4377-8ccc-dbc00582a8d6,KXUCLROUND-25BARBVB-BVB,5,2025-03-17T18:17:51.414125Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.0125,0.12397000000000002,0.13647000000000004
1055de73-6280-4888-b903-f2c0bea8fe12,KXUCLROUND-25BARBVB-BVB,5,2025-03-17T18:15:14.113677Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.0125,0.12397000000000002,0.13647000000000004
f57f0953-34b5-4ed5-b84c-094c72c0efde,KXUCLROUND-25BARBVB-BVB,33,2025-03-17T13:31:34.967982Z,23,77,yes,KXUCLROUND-25BARBVB-BVB,0.0825,0.8182020000000001,0.9007020000000001
7b849339-57fb-4a41-9536-e8af6e60424c,KXUCLROUND-25BARBVB-BVB,138,2025-03-17T13:31:34.967982Z,25,75,yes,KXUCLROUND-25BARBVB-BVB,0.34500000000000003,3.622500000000001,3.967500000000001
